candidate_id,resume_text,job_role
863,"Candidate with skills: Java, Kotlin, Android SDK, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Mid.",Mobile Developer
864,"Candidate with skills: Python, Flask, JavaScript, SQL. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Full Stack Python Developer
865,"Candidate with skills: Java, Spring, React, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
866,"Candidate with skills: Adobe XD, Figma, UI/UX, Prototyping. Qualification: Bachelor's in Graphic Design. Experience level: Mid.",Designer
867,"Candidate with skills: SQL, R, Data Visualization, Statistics. Qualification: Bachelor's in Statistics. Experience level: Entry.",Data Analyst
868,"Candidate with skills: C++, Unity, Game Design, VR. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
869,"Candidate with skills: AWS, Jenkins, Docker, Terraform. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
870,"Candidate with skills: PHP, Laravel, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
871,"Candidate with skills: Python, TensorFlow, Keras, NLP. Qualification: Master's in Data Science. Experience level: Mid.",Data Scientist
872,"Candidate with skills: Solidity, Ethereum, Web3, Blockchain. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Blockchain Developer
873,"Candidate with skills: React, JavaScript, HTML, CSS, Redux. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Frontend Developer
874,"Candidate with skills: Java, Hibernate, SQL, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
875,"Candidate with skills: Digital Marketing, SEO, PPC, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
876,"Candidate with skills: HR Management, Recruitment, Employee Relations. Qualification: Master's in Human Resources. Experience level: Senior.",HR
877,"Candidate with skills: C#, .NET Core, Azure, SQL Server. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
878,"Candidate with skills: Swift, iOS, Xcode, UI/UX. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
879,"Candidate with skills: Network Security, Ethical Hacking, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
880,"Candidate with skills: Agile, JIRA, Stakeholder Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
881,"Candidate with skills: Python, R, SQL, Machine Learning. Qualification: Master's in Data Science. Experience level: Senior.",Data Scientist
882,"Candidate with skills: Figma, Sketch, UI/UX, Wireframing. Qualification: Bachelor's in Design. Experience level: Entry.",Designer
883,"Candidate with skills: Kubernetes, Docker, GCP, CI/CD. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Kubernetes Operations Engineer
884,"Candidate with skills: JavaScript, Node.js, Express, MongoDB. Qualification: Bachelor's in Information Technology. Experience level: Entry.",Web Developer
885,"Candidate with skills: Python, Django, PostgreSQL, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Full Stack Python Developer
886,"Candidate with skills: Java, Spring Boot, Angular, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
887,"Candidate with skills: C++, Unreal Engine, VR Development. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
888,"Candidate with skills: AWS, Terraform, Jenkins, Linux. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
889,"Candidate with skills: PHP, Symfony, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
890,"Candidate with skills: Solidity, Web3, Ethereum, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Blockchain Developer
891,"Candidate with skills: React, TypeScript, HTML, CSS. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Frontend Developer
892,"Candidate with skills: Java, Spring, SQL, Microservices. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
893,"Candidate with skills: Marketing Campaigns, Social Media, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
894,"Candidate with skills: HR Policies, Recruitment, Training. Qualification: Master's in Human Resources. Experience level: Senior.",HR
895,"Candidate with skills: C#, ASP.NET, SQL Server, Azure. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
896,"Candidate with skills: Swift, iOS Development, UI/UX, Core Data. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
897,"Candidate with skills: Penetration Testing, Firewalls, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
898,"Candidate with skills: Scrum, Agile, Project Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
899,"Candidate with skills: Python, Pandas, SQL, Tableau. Qualification: Master's in Data Science. Experience level: Entry.",Data Analyst
900,"Candidate with skills: Kubernetes, Helm, AWS, Docker. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Kubernetes Operations Engineer
901,"Candidate with skills: HTML, CSS, JavaScript, Vue.js. Qualification: Bachelor's in Information Technology. Experience level: Mid.",Web Developer
902,"Candidate with skills: Python, TensorFlow, NLP, Deep Learning. Qualification: PhD in Artificial Intelligence. Experience level: Senior.",AIML
903,"Candidate with skills: Java, Kotlin, Android SDK, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Mid.",Mobile Developer
904,"Candidate with skills: Python, Flask, JavaScript, SQL. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Full Stack Python Developer
905,"Candidate with skills: Java, Spring, React, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
906,"Candidate with skills: Adobe XD, Figma, UI/UX, Prototyping. Qualification: Bachelor's in Graphic Design. Experience level: Mid.",Designer
907,"Candidate with skills: SQL, R, Data Visualization, Statistics. Qualification: Bachelor's in Statistics. Experience level: Entry.",Data Analyst
908,"Candidate with skills: C++, Unity, Game Design, VR. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
909,"Candidate with skills: AWS, Jenkins, Docker, Terraform. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
910,"Candidate with skills: PHP, Laravel, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
911,"Candidate with skills: Python, TensorFlow, Keras, NLP. Qualification: Master's in Data Science. Experience level: Mid.",Data Scientist
912,"Candidate with skills: Solidity, Ethereum, Web3, Blockchain. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Blockchain Developer
913,"Candidate with skills: React, JavaScript, HTML, CSS, Redux. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Frontend Developer
914,"Candidate with skills: Java, Hibernate, SQL, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
915,"Candidate with skills: Digital Marketing, SEO, PPC, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
916,"Candidate with skills: HR Management, Recruitment, Employee Relations. Qualification: Master's in Human Resources. Experience level: Senior.",HR
917,"Candidate with skills: C#, .NET Core, Azure, SQL Server. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
918,"Candidate with skills: Swift, iOS, Xcode, UI/UX. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
919,"Candidate with skills: Network Security, Ethical Hacking, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
920,"Candidate with skills: Agile, JIRA, Stakeholder Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
921,"Candidate with skills: Python, R, SQL, Machine Learning. Qualification: Master's in Data Science. Experience level: Senior.",Data Scientist
922,"Candidate with skills: Figma, Sketch, UI/UX, Wireframing. Qualification: Bachelor's in Design. Experience level: Entry.",Designer
923,"Candidate with skills: Kubernetes, Docker, GCP, CI/CD. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Kubernetes Operations Engineer
924,"Candidate with skills: JavaScript, Node.js, Express, MongoDB. Qualification: Bachelor's in Information Technology. Experience level: Entry.",Web Developer
925,"Candidate with skills: Python, Django, PostgreSQL, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Full Stack Python Developer
926,"Candidate with skills: Java, Spring Boot, Angular, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
927,"Candidate with skills: C++, Unreal Engine, VR Development. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
928,"Candidate with skills: AWS, Terraform, Jenkins, Linux. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
929,"Candidate with skills: PHP, Symfony, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
930,"Candidate with skills: Solidity, Web3, Ethereum, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Blockchain Developer
931,"Candidate with skills: React, TypeScript, HTML, CSS. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Frontend Developer
932,"Candidate with skills: Java, Spring, SQL, Microservices. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
933,"Candidate with skills: Marketing Campaigns, Social Media, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
934,"Candidate with skills: HR Policies, Recruitment, Training. Qualification: Master's in Human Resources. Experience level: Senior.",HR
935,"Candidate with skills: C#, ASP.NET, SQL Server, Azure. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
936,"Candidate with skills: Swift, iOS Development, UI/UX, Core Data. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
937,"Candidate with skills: Penetration Testing, Firewalls, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
938,"Candidate with skills: Scrum, Agile, Project Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
939,"Candidate with skills: Python, Pandas, SQL, Tableau. Qualification: Master's in Data Science. Experience level: Entry.",Data Analyst
940,"Candidate with skills: Kubernetes, Helm, AWS, Docker. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Kubernetes Operations Engineer
941,"Candidate with skills: HTML, CSS, JavaScript, Vue.js. Qualification: Bachelor's in Information Technology. Experience level: Mid.",Web Developer
942,"Candidate with skills: Python, TensorFlow, NLP, Deep Learning. Qualification: PhD in Artificial Intelligence. Experience level: Senior.",AIML
943,"Candidate with skills: Java, Kotlin, Android SDK, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Mid.",Mobile Developer
944,"Candidate with skills: Python, Flask, JavaScript, SQL. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Full Stack Python Developer
945,"Candidate with skills: Java, Spring, React, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
946,"Candidate with skills: Adobe XD, Figma, UI/UX, Prototyping. Qualification: Bachelor's in Graphic Design. Experience level: Mid.",Designer
947,"Candidate with skills: SQL, R, Data Visualization, Statistics. Qualification: Bachelor's in Statistics. Experience level: Entry.",Data Analyst
948,"Candidate with skills: C++, Unity, Game Design, VR. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
949,"Candidate with skills: AWS, Jenkins, Docker, Terraform. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
950,"Candidate with skills: PHP, Laravel, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
951,"Candidate with skills: Python, TensorFlow, Keras, NLP. Qualification: Master's in Data Science. Experience level: Mid.",Data Scientist
952,"Candidate with skills: Solidity, Ethereum, Web3, Blockchain. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Blockchain Developer
953,"Candidate with skills: React, JavaScript, HTML, CSS, Redux. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Frontend Developer
954,"Candidate with skills: Java, Hibernate, SQL, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
955,"Candidate with skills: Digital Marketing, SEO, PPC, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
956,"Candidate with skills: HR Management, Recruitment, Employee Relations. Qualification: Master's in Human Resources. Experience level: Senior.",HR
957,"Candidate with skills: C#, .NET Core, Azure, SQL Server. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
958,"Candidate with skills: Swift, iOS, Xcode, UI/UX. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
959,"Candidate with skills: Network Security, Ethical Hacking, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
960,"Candidate with skills: Agile, JIRA, Stakeholder Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
961,"Candidate with skills: Python, R, SQL, Machine Learning. Qualification: Master's in Data Science. Experience level: Senior.",Data Scientist
962,"Candidate with skills: Figma, Sketch, UI/UX, Wireframing. Qualification: Bachelor's in Design. Experience level: Entry.",Designer
963,"Candidate with skills: Kubernetes, Docker, GCP, CI/CD. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Kubernetes Operations Engineer
964,"Candidate with skills: JavaScript, Node.js, Express, MongoDB. Qualification: Bachelor's in Information Technology. Experience level: Entry.",Web Developer
965,"Candidate with skills: Python, Django, PostgreSQL, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Full Stack Python Developer
966,"Candidate with skills: Java, Spring Boot, Angular, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
967,"Candidate with skills: C++, Unreal Engine, VR Development. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
968,"Candidate with skills: AWS, Terraform, Jenkins, Linux. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
969,"Candidate with skills: PHP, Symfony, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
970,"Candidate with skills: Solidity, Web3, Ethereum, JavaScript. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Blockchain Developer
971,"Candidate with skills: React, TypeScript, HTML, CSS. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Frontend Developer
972,"Candidate with skills: Java, Spring, SQL, Microservices. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
973,"Candidate with skills: Marketing Campaigns, Social Media, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
974,"Candidate with skills: HR Policies, Recruitment, Training. Qualification: Master's in Human Resources. Experience level: Senior.",HR
975,"Candidate with skills: C#, ASP.NET, SQL Server, Azure. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
976,"Candidate with skills: Swift, iOS Development, UI/UX, Core Data. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
977,"Candidate with skills: Penetration Testing, Firewalls, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
978,"Candidate with skills: Scrum, Agile, Project Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
979,"Candidate with skills: Python, Pandas, SQL, Tableau. Qualification: Master's in Data Science. Experience level: Entry.",Data Analyst
980,"Candidate with skills: Kubernetes, Helm, AWS, Docker. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Kubernetes Operations Engineer
981,"Candidate with skills: HTML, CSS, JavaScript, Vue.js. Qualification: Bachelor's in Information Technology. Experience level: Mid.",Web Developer
982,"Candidate with skills: Python, TensorFlow, NLP, Deep Learning. Qualification: PhD in Artificial Intelligence. Experience level: Senior.",AIML
983,"Candidate with skills: Java, Kotlin, Android SDK, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Mid.",Mobile Developer
984,"Candidate with skills: Python, Flask, JavaScript, SQL. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Full Stack Python Developer
985,"Candidate with skills: Java, Spring, React, AWS. Qualification: Master's in Software Engineering. Experience level: Senior.",Full Stack Java Developer
986,"Candidate with skills: Adobe XD, Figma, UI/UX, Prototyping. Qualification: Bachelor's in Graphic Design. Experience level: Mid.",Designer
987,"Candidate with skills: SQL, R, Data Visualization, Statistics. Qualification: Bachelor's in Statistics. Experience level: Entry.",Data Analyst
988,"Candidate with skills: C++, Unity, Game Design, VR. Qualification: Bachelor's in Game Development. Experience level: Mid.",Game Developer
989,"Candidate with skills: AWS, Jenkins, Docker, Terraform. Qualification: Bachelor's in Computer Science. Experience level: Senior.",DevOps Engineer
990,"Candidate with skills: PHP, Laravel, MySQL, JavaScript. Qualification: Bachelor's in Information Technology. Experience level: Entry.",PHP Developer
991,"Candidate with skills: Python, TensorFlow, Keras, NLP. Qualification: Master's in Data Science. Experience level: Mid.",Data Scientist
992,"Candidate with skills: Solidity, Ethereum, Web3, Blockchain. Qualification: Bachelor's in Computer Science. Experience level: Senior.",Blockchain Developer
993,"Candidate with skills: React, JavaScript, HTML, CSS, Redux. Qualification: Bachelor's in Computer Science. Experience level: Mid.",Frontend Developer
994,"Candidate with skills: Java, Hibernate, SQL, REST APIs. Qualification: Bachelor's in Software Engineering. Experience level: Senior.",Backend Developer
995,"Candidate with skills: Digital Marketing, SEO, PPC, Analytics. Qualification: Bachelor's in Marketing. Experience level: Mid.",Marketing
996,"Candidate with skills: HR Management, Recruitment, Employee Relations. Qualification: Master's in Human Resources. Experience level: Senior.",HR
997,"Candidate with skills: C#, .NET Core, Azure, SQL Server. Qualification: Bachelor's in Computer Science. Experience level: Mid.",C# Developer
998,"Candidate with skills: Swift, iOS, Xcode, UI/UX. Qualification: Bachelor's in Computer Science. Experience level: Entry.",Mobile Developer
999,"Candidate with skills: Network Security, Ethical Hacking, SIEM. Qualification: Master's in Cybersecurity. Experience level: Senior.",Cybersecurity Engineer
1000,"Candidate with skills: Agile, JIRA, Stakeholder Management. Qualification: Master's in Business Administration. Experience level: Mid.",Software Project Manager
